web-scraper-order,web-scraper-start-url,produk,produk-href,Nama,Gambar-src,Bahan,Cara Buat,Reaksi,Produk,Produk-href
1684590004-11,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=3,,,Tempe mendoan＼(^_^)／,https://img-global.cpcdn.com/recipes/d4379582d24eb719/680x482cq70/tempe-mendoan_-foto-resep-utama.jpg,"[{""Bahan"":""Adonan mendoan:""},{""Bahan"":""3 siung bawang putih""},{""Bahan"":""1 sdm ketumbar""},{""Bahan"":""250 gr tepung terigu""},{""Bahan"":""Secukupnya daun bawang""},{""Bahan"":""1/2 sdm royco(kalau kurang bisa ditambah lagi jadi 1 sdm)""},{""Bahan"":""400 ml air""},{""Bahan"":""Bahan sambal kecap:""},{""Bahan"":""1 siung bawang putih""},{""Bahan"":""5 buah Cabai rawit""},{""Bahan"":""1/2 buah jeruk nipis""},{""Bahan"":""Sejumput garam""},{""Bahan"":""6 sdm kecap manis""}]","[{""Cara Buat"":""Ulek bawang putih dan ketumbar sampai halus.siapkan tepung tambahkan daun bawang,royco,dan bumbu yang sdh diulek tadi,masukkan air putih sedikit demi sedikit agar tidak menggumpal.""},{""Cara Buat"":""Konsistensi adonan seperti divideo. Lalu masukkan tempe yg sudah dipotong2""},{""Cara Buat"":""Goreng sampai matang.lalu siap disajikan""},{""Cara Buat"":""Langkah membuat sambal: ulek kasar bawang putih dan Cabai.masukkan kedalam mangkok,campuri dengan ½ jeruk nipis.""},{""Cara Buat"":""Tambahkan lagi garam dan kecap manis.selesai""}]","[{""Reaksi"":""😋\n 4""},{""Reaksi"":""❤️\n 3""},{""Reaksi"":""👏\n 2""}]",Tempe mendoan＼(^_^)／,https://cookpad.com/id/resep/16931962-tempe-mendoan_
1684590031-12,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=3,,,Katsu tempe,https://img-global.cpcdn.com/recipes/62f8fcb66ccc7bd2/680x482cq70/katsu-tempe-foto-resep-utama.jpg,"[{""Bahan"":""1 papan tempe""},{""Bahan"":""Tepung maizena""},{""Bahan"":""1/2 bungkus Tepung serba guna""},{""Bahan"":""secukupnya Penyedap rasa""},{""Bahan"":""2 butir telur""},{""Bahan"":""Tepung panir""},{""Bahan"":""Tidak menggunakan bawang juga merica karena anak saya tidak suka bau bawang""}]","[{""Cara Buat"":""Kukus tempe terlebih dahulu setelah itu dihancurkan dengan tambahkan tepung maizena, tepung serba guna, penyedap rasa dan 1 butir telur hingga tercampur semua""},{""Cara Buat"":""Selanjutnya bentuk adonan tadi sesuai katsu yang diinginkan""},{""Cara Buat"":""Katsu selanjutnya di beri telur agar saat di beri tepung panir bs menempel""},{""Cara Buat"":""Jika sdh sperti di foto bsa langsung digoreng atau bs masukn freezer terlebih dahulu jika ingin stok menu nanti""}]","[{""Reaksi"":""😋\n 3""},{""Reaksi"":""❤️\n 3""},{""Reaksi"":""👏\n 3""}]",Katsu tempe,https://cookpad.com/id/resep/16932196-katsu-tempe
1684590085-14,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=3,,,489. Tempe Goreng Sambal Kucai,https://img-global.cpcdn.com/recipes/800f6dc35f1bb50b/680x482cq70/489-tempe-goreng-sambal-kucai-foto-resep-utama.jpg,"[{""Bahan"":""1/2 papan Tempe""},{""Bahan"":""1/2 ikat Kucai, potong-potong""},{""Bahan"":""1/2 buah Tomat, potong-potong""},{""Bahan"":""secukupnya Gula Pasir, Garam, Kaldu Bubuk, Lada Bubuk""},{""Bahan"":""1/2 sdt Terasi, opsional""},{""Bahan"":""Bumbu Halus""},{""Bahan"":""3 siung Bawang Merah""},{""Bahan"":""3 siung Bawang Putih""},{""Bahan"":""5 buah Cabai Merah Besar""},{""Bahan"":""5 buah Cabai Merah Keriting""},{""Bahan"":""1 butir Kemiri""}]","[{""Cara Buat"":""Rendam tempe yang sudah dipotong dengan air dan garam selama beberapa menit. Goreng hingga kecoklatan. Angkat lalu tiriskan.""},{""Cara Buat"":""Aku goreng hingga kecoklatan tapi gak kering. Bisa digoreng sampai kering jika suka.""},{""Cara Buat"":""Panaskan sedikit minyak, lalu tumis bumbu halus dan tomat hingga wangi dan matang (tidak berbau langu).""},{""Cara Buat"":""Masukkan semua bumbu, aduk rata lalu cek rasa.""},{""Cara Buat"":""Masukkan tempe dan kucai. Masak hingga bumbu meresap dan kucai agak layu.""},{""Cara Buat"":""Sajikaan..""}]","[{""Reaksi"":""😋\n 3""},{""Reaksi"":""❤️\n 4""},{""Reaksi"":""👏\n 3""}]",489. Tempe Goreng Sambal Kucai,https://cookpad.com/id/resep/16929286-489-tempe-goreng-sambal-kucai
1684590116-15,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=3,,,Kikil Tempe Tumis Cabai Ijo,https://img-global.cpcdn.com/recipes/cf8d568d11880723/680x482cq70/kikil-tempe-tumis-cabai-ijo-foto-resep-utama.jpg,"[{""Bahan"":""1/4 kg Kikil""},{""Bahan"":""1/4 papan Tempe""},{""Bahan"":""Bumbu iris-iris""},{""Bahan"":""4 bawang merah""},{""Bahan"":""2 bawang putih""},{""Bahan"":""6 Cabai ijo besar""},{""Bahan"":""7 Cabai merah kecil""},{""Bahan"":""1 ruas jari laos""},{""Bahan"":""1 lembar daun salam""},{""Bahan"":""Bumbu pelengkap""},{""Bahan"":""1 sendok makan Saori saos tiram""},{""Bahan"":""Kecap bangao 1kemasan 1000.an""},{""Bahan"":""1/2 sendok teh Ladaku""},{""Bahan"":""1/2 sendok makan Gula""},{""Bahan"":""Magic lezat 1bungkus 500.an""}]","[{""Cara Buat"":""Siapkan semua bahan, tempe dan kikil potong dadu""},{""Cara Buat"":""Iris-iris semua bumbu irisnya""},{""Cara Buat"":""Goreng tempe jangan terlalu kering angkat tiriskan""},{""Cara Buat"":""Siapkan minyak diwajan tumis, tunggu panas lalu goreng duo bawang sampai harum""},{""Cara Buat"":""Tambahkan duo irisan Cabai goreng sampai layu masukkan juga laos dan daun salam""},{""Cara Buat"":""Masukkan kikil dan tempe, tambahkan bumbu pelengkap""},{""Cara Buat"":""Siap dihidangkan selagi anget-anget dengan nasi putih""}]","[{""Reaksi"":""😋\n 4""},{""Reaksi"":""❤️\n 7""},{""Reaksi"":""👏\n 2""}]",Kikil Tempe Tumis Cabai Ijo,https://cookpad.com/id/resep/16932800-kikil-tempe-tumis-cabai-ijo
1684590146-16,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=3,,,Tempe sambal goang,https://img-global.cpcdn.com/recipes/eefa8b61c19ef372/680x482cq70/tempe-sambal-goang-foto-resep-utama.jpg,"[{""Bahan"":""25 gr cabe rawit merah""},{""Bahan"":""45 gr cabe rawit hijau""},{""Bahan"":""3 siung baput""},{""Bahan"":""200 gr tempe""},{""Bahan"":""1 sdt garam""},{""Bahan"":""1/5 sdt gula""},{""Bahan"":""1 sdt penyedap""},{""Bahan"":""3-4 sdm minyak goreng""}]","[{""Cara Buat"":""Uleg cabe dan baput, saya biasanya masukin gula, garam""},{""Cara Buat"":""Goreng tempe""},{""Cara Buat"":""Setelah tempe mateng, uleg bersama cabe, dan jadilah tempe sambal goang""}]","[{""Reaksi"":""😋\n 4""},{""Reaksi"":""❤️\n 1""},{""Reaksi"":""👏\n 3""}]",Tempe sambal goang,https://cookpad.com/id/resep/16930224-tempe-sambal-goang
1684590189-17,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=3,,,Tumis pedas tempe ati ampela,https://img-global.cpcdn.com/recipes/c994a8b2c64ac76a/680x482cq70/tumis-pedas-tempe-ati-ampela-foto-resep-utama.jpg,"[{""Bahan"":""1 papan tempe ukuran sedang""},{""Bahan"":""7 buah buncis""},{""Bahan"":""5 pasang ati ampela""},{""Bahan"":""1 batang serai""},{""Bahan"":""2 lembar daun salam""},{""Bahan"":""2 lembar daun jeruk""},{""Bahan"":""5 buah cabai merah keriting""},{""Bahan"":""4 buah cabai hijau besar""},{""Bahan"":""3 siung bawang putih""},{""Bahan"":""4 butir bawang merah""},{""Bahan"":""1/2 butir bawang bombai""},{""Bahan"":""1 cm lengkuas dimemarkan""},{""Bahan"":""1 sdm kecap manis""},{""Bahan"":""1 sdt saus tiram""},{""Bahan"":""1 buah tomat""},{""Bahan"":""Secukupnya garam dan gula""},{""Bahan"":""Minyak untuk menumis""}]","[{""Cara Buat"":""Bersihkan cabe juga buncis lalu potong sesuai selera""},{""Cara Buat"":""Bersihkan ati ampela lalu rebus bersama daun salam kunyit bubuk juga garam""},{""Cara Buat"":""Goreng tempe hingga matang lalu sisihkan""},{""Cara Buat"":""Tumis bawang lalu masukkan bumbu lainnya sampai keluar wanginya""},{""Cara Buat"":""Masukkan saus tiram kecap juga kaldu bubuk""},{""Cara Buat"":""Beri sedikit air aduk rata masak sampai buncis hampir matang dan koreksi rasa lalu kemudian tambahkan garam dan gula secukupnya\n\nLalu masukkan tempe ati ampela aduk kembali lau terakhir tambahkan tomat aduk sebentar kemudian angkat""},{""Cara Buat"":""Siap di hidangkan""}]","[{""Reaksi"":""😋\n 6""},{""Reaksi"":""❤️\n 18""},{""Reaksi"":""👏\n 7""}]",Tumis pedas tempe ati ampela,https://cookpad.com/id/resep/16932863-tumis-pedas-tempe-ati-ampela
1684590217-18,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=3,,,112. Tempe penyet kencur,https://img-global.cpcdn.com/recipes/36f53af2955e87e2/680x482cq70/112-tempe-penyet-kencur-foto-resep-utama.jpg,"[{""Bahan"":""Tempe sepanjang telapak tangan (biasa 5k di abang sayur)""},{""Bahan"":""2 ujung jempol kencur""},{""Bahan"":""2 siung bawang putih""},{""Bahan"":""5 siung bawang merah""},{""Bahan"":""7 buah cabe merah""},{""Bahan"":""5 buah cabe rawit (sesuai selera pedas)""},{""Bahan"":""1 sdt terasi udang yg telah dipanggang""},{""Bahan"":""secukupnya Garam""},{""Bahan"":""secukupnya Air""},{""Bahan"":""secukupnya Minyak goreng""}]","[{""Cara Buat"":""Persiapkan bahan. Iris tipis kencur, potong besar2 cabai dan bawang.""},{""Cara Buat"":""Potong tempe, baluri dengan air garam. Diamkan sejenak sembari memanaskan minyak.""},{""Cara Buat"":""Goreng tempe hingga agak kecoklatan. Tidak perlu sampai kering agar teksturnya lembut di dalam. Tiriskan.""},{""Cara Buat"":""Goreng terlebih dahulu kencur hingga lembut, lalu masukkan bahan lainnnya kecuali terasi dan tempe.""},{""Cara Buat"":""Ulek bahan sambal tidak terlalu halus agar ada tekstur sedikit kasar.""},{""Cara Buat"":""Masukkan tempe, penyet dan aduk hingga tercampur rata, beri tambahan garam dan koreksi rasa.""}]","[{""Reaksi"":""😋\n 2""},{""Reaksi"":""❤️\n 4""},{""Reaksi"":""👏\n 2""}]",112. Tempe penyet kencur,https://cookpad.com/id/resep/16915038-112-tempe-penyet-kencur
1684590247-19,https://cookpad.com/id/cari/tempe?event=search.typed_query&page=3,,,Ati ampela ayam bumbu rujak (+ tahu tempe),https://img-global.cpcdn.com/recipes/9a5956251458c374/680x482cq70/ati-ampela-ayam-bumbu-rujak-tahu-tempe-foto-resep-utama.jpg,"[{""Bahan"":""5 pasang jeroan(ati ampela jantung""},{""Bahan"":""1 papan kecil tempe, goreng""},{""Bahan"":""1 papan tahu putih, goreng""},{""Bahan"":""Bahan utk merebus jeroan :""},{""Bahan"":""2 siung bawang putih""},{""Bahan"":""1 ruas jahe""},{""Bahan"":""1 liter air""},{""Bahan"":""Bumbu halus :""},{""Bahan"":""10 siung bawang putih""},{""Bahan"":""5 siung bawang merah""},{""Bahan"":""secukupnya Cabe rawit""},{""Bahan"":""5-7 biji cabe keriting""},{""Bahan"":""3 butir kemiri""},{""Bahan"":""1 ruas kunyit""},{""Bahan"":""1 ruas jahe""},{""Bahan"":""1/2 ruas kencur""},{""Bahan"":""Bahan lainnya :""},{""Bahan"":""2 lembar daun salam""},{""Bahan"":""3 lembar daun jeruk""},{""Bahan"":""1 ruas lengkuas""},{""Bahan"":""Secukupnya cabe rawit utuh (optional)""},{""Bahan"":""750 ml santan kental (saya air putih 1 liter)""},{""Bahan"":""500 ml santan kental (santan kara)""},{""Bahan"":""Minyak utk menumis""},{""Bahan"":""secukupnya Garam,gula, penyedap""}]","[{""Cara Buat"":""Didihkan air, kemudian masukkan ati ampela beserta bawang dan jahe, rebus selama 30 menit/sampai empuk""},{""Cara Buat"":""Blender bumbu halus, potong-potong tempe dan tahu kemudian goreng sebentar""},{""Cara Buat"":""Panaskan minyak, tumis bumbu hingga harum, masukkan daun salam, daun jeruk dan daun salam, biarkan bumbu tanak""},{""Cara Buat"":""Setelah bumbu matang, masukkan air, tunggu hingga mendidih, masukkan ati ampela dan tahu tempe tadi""},{""Cara Buat"":""Bumbui dengan garam, gula dan penyedap, kecilkan api dan ungkep sampai bumbu meresap""},{""Cara Buat"":""Setelah bumbu meresap, masukkan santan kental, didihkan lagi sampai santan tanak,, koreksi rasa dan siap disajikan""}]","[{""Reaksi"":""😋\n 5""},{""Reaksi"":""❤️\n 13""},{""Reaksi"":""👏\n 6""}]",Ati ampela ayam bumbu rujak (+ tahu tempe),https://cookpad.com/id/resep/16932815-ati-ampela-ayam-bumbu-rujak-tahu-tempe
1684590531-1,"https://cookpad.com/id/cari/tempe,%20daging?event=search.typed_query&order=recent",,,Kare daging dan tempe pedas,https://img-global.cpcdn.com/recipes/5b8ce84b25fb9cfa/680x482cq70/kare-daging-dan-tempe-pedas-foto-resep-utama.jpg,"[{""Bahan"":""1/2 kg daging sapi""},{""Bahan"":""1 papan tempe""},{""Bahan"":""Secukupnya minyak goreng""},{""Bahan"":""Santan dari 1/2 butir kelapa""},{""Bahan"":""3 daun salam, daun jeruk""},{""Bahan"":""2 barang serai""},{""Bahan"":""secukupnya Air asam Jawa""},{""Bahan"":""1 sdm gula merah""},{""Bahan"":""1 sdm garam""},{""Bahan"":""Bumbu halus:""},{""Bahan"":""10 bawang putih""},{""Bahan"":""15 bawang merah""},{""Bahan"":""5 kemiri sangrai""},{""Bahan"":""1/2 ons cabe merah kriting(sesuai selera pedasnya)""},{""Bahan"":""15 cane rawit merah(sesuai selera)""},{""Bahan"":""1 sdm ketumbar bubuk, 1 sdm merica bubuk, 1 sdm kunyit bubuk""},{""Bahan"":""1 ruas jahe""},{""Bahan"":""1 ruas laos/lengkuas""}]","[{""Cara Buat"":""Bersihkan daging, rebus selama 1/2 jam sampai empuk. \n\nIris tempe sesuai selera""},{""Cara Buat"":""Haluskan semua bumbu halusnya, siapkan wajan beri minyak lalu tumis bumbu sampai harum masukkan daun jeruk, daun salam, serai tumis lagi sampai merata""},{""Cara Buat"":""Masukkan tempe dan daging yang sudah direbus. Tambahkan air secukupnya lalu tutup sebentar, masukkan garam, gula merah, dan air asam Jawa.""},{""Cara Buat"":""Masak sampai bumbu meresap dan mendidih masukkan santan aduk sampai rata dan tunggu sampai mendidih. Jika sudah cicipi rasa dan angkat taburi dengan bawang merah goreng. Siap disajikan.""}]","[{""Reaksi"":""😋\n 3""},{""Reaksi"":""❤️\n 9""},{""Reaksi"":""👏\n 5""}]",Kare daging dan tempe pedas,https://cookpad.com/id/resep/16373667-kare-daging-dan-tempe-pedas
1684590559-2,"https://cookpad.com/id/cari/tempe,%20daging?event=search.typed_query&order=recent",,,Tumis pedas daging dan tempe,https://img-global.cpcdn.com/recipes/1ef5a034197c183c/680x482cq70/tumis-pedas-daging-dan-tempe-foto-resep-utama.jpg,"[{""Bahan"":""200 gr daging sapi""},{""Bahan"":""1 buah Tempe""},{""Bahan"":""Daun jeruk purut""},{""Bahan"":""Bumbu halus""},{""Bahan"":""100 gr Cabe merah""},{""Bahan"":""10 biji Cabe rawit""},{""Bahan"":""5 buah Bawang merah""},{""Bahan"":""1 buah Bawang putih""},{""Bahan"":""1 buah Tomat sedang""}]","[{""Cara Buat"":""Potong daging kecil-kecil sesuai selera, potong dadu tempe, kemudian halus kan bumbu halus""},{""Cara Buat"":""Panaskan minyak goreng tumis bumbu halus kemudian masukkan daging dan Daun jeruk, beri air, garam, kaldu jamur dan ketika ketika daging sudah mulai empuk dan air mulai menyusut masukkan tempe dan masak hingga matang.""}]","[{""Reaksi"":""😋\n 6""},{""Reaksi"":""❤️\n 8""},{""Reaksi"":""👏\n 6""}]",Tumis pedas daging dan tempe,https://cookpad.com/id/resep/16396101-tumis-pedas-daging-dan-tempe
1684590587-3,"https://cookpad.com/id/cari/tempe,%20daging?event=search.typed_query&order=recent",,,Tumis daging dengan tempe,https://img-global.cpcdn.com/recipes/3b784c0ab9cea780/680x482cq70/tumis-daging-dengan-tempe-foto-resep-utama.jpg,"[{""Bahan"":""300 grm Daging dicincang halus""},{""Bahan"":""1 papan tempe ukuran sedang""},{""Bahan"":""1/2 potong Bawang bombai""},{""Bahan"":""4 bawang putih""},{""Bahan"":""5 cabai rawit""},{""Bahan"":""Saos tiram""},{""Bahan"":""Kecap asin""},{""Bahan"":""Kecap manis""},{""Bahan"":""Saos bulgogi""},{""Bahan"":""Penyedap rasa daging""},{""Bahan"":""secukupnya Gula pasir""}]","[{""Cara Buat"":""Mari nasi daging dengan saos tiram, kecap asin, saos bulgogi dan bawang putih yg di cincang halus..selamat a 10-15 menit""},{""Cara Buat"":""Potong tempe sesuai keinginan lalu goreng jgn tErlalu garing""},{""Cara Buat"":""Iris bawang bombai dan cabai...""},{""Cara Buat"":""Lalu tumis daging yg sudah dimarinasi tadi... Hingga bwrubah warna dan matang""},{""Cara Buat"":""Lalu masukan pemyedap rasa... Bawang bombai, dan tempe yang sudah digoreng tadi.""},{""Cara Buat"":""Masukan kecap manis dan koreksi rasa.. Masak hingga matang. Dan siap disajikan...""}]","[{""Reaksi"":""😋\n 4""},{""Reaksi"":""❤️\n 6""},{""Reaksi"":""👏\n 3""}]",Tumis daging dengan tempe,https://cookpad.com/id/resep/16419972-tumis-daging-dengan-tempe
1684590615-4,"https://cookpad.com/id/cari/tempe,%20daging?event=search.typed_query&order=recent",,,Tempe Goreng Kecap with Sliced Beef (Bekal Makan Siang Simple),https://img-global.cpcdn.com/recipes/e9ebb8eb5b3412ae/680x482cq70/tempe-goreng-kecap-with-sliced-beef-bekal-makan-siang-simple-foto-resep-utama.jpg,"[{""Bahan"":""1/4 papan tempe""},{""Bahan"":""100 gr slice beef""},{""Bahan"":""1 siung bawang putih""},{""Bahan"":""1/2 buah bawang bombay""},{""Bahan"":""2 buah cabai (optional)""},{""Bahan"":""Kecap manis""},{""Bahan"":""Garam""},{""Bahan"":""Gula""},{""Bahan"":""Lada bubuk""},{""Bahan"":""Penyedap rasa""},{""Bahan"":""100 ml air""},{""Bahan"":""Bumbu Marinasi""},{""Bahan"":""1/2 sdm saos tiram""},{""Bahan"":""1 sdm kecap manis""},{""Bahan"":""1/2 sdm saos pedas (sesuai selera)""},{""Bahan"":""Sayur Pendamping""},{""Bahan"":""1/2 bh wortel dipotong bentuk korek api""},{""Bahan"":""1/4 bonggol brokoli""}]","[{""Cara Buat"":""Cuci bersih slice beef, kemudian potong menjadi 2 (biar tdk kepanjangan). Kemudian marinasi dgn kecap, saos tiram dan saos pedas. Diamkan min. 30 menit. Kalo aku biasanya semaleman ditaruh di kulkas.""},{""Cara Buat"":""Utk tempe, potong dadu kemudian goreng setengah matang.""},{""Cara Buat"":""Iris tipis-tipis bawang putih, bawang bombay dan cabai. Kemudian tumis dgn sedikit minyak hingga harum.""},{""Cara Buat"":""Masukkan slice beef yg sudah dimarinasi ke wajan yang sama, lalu aduk2 sebentar dan tambahkan air. Tunggu hingga daging empuk (sekitar 5 - 10 menit sih, karna dagingnya kan tipis ya jd cepet empuk)""},{""Cara Buat"":""Tambahkan garam, gula, lada, penyedap rasa, kecap manis. Kemudian tes rasa. Jika rasa sudah ok dan daging sudah empuk, masukkan tempe goreng setengah matang dan aduk sampai bumbu meresap. Selesai.""},{""Cara Buat"":""Utk sayur pendampingnya aku pakai wortel dan brokoli rebus. Merebusnya wortel dulu ya sampai setengah matang, lalu masukkan brokoli. Direbusnya sebentar aja biar tidak overcooked. Siap diplating cantik dehh. Selamat mencoba :D""}]","[{""Reaksi"":""😋\n 4""},{""Reaksi"":""❤️\n 8""},{""Reaksi"":""👏\n 3""}]",Tempe Goreng Kecap with Sliced Beef (Bekal Makan Siang Simple),https://cookpad.com/id/resep/16432050-tempe-goreng-kecap-with-sliced-beef-bekal-makan-siang-simple
1684590644-5,"https://cookpad.com/id/cari/tempe,%20daging?event=search.typed_query&order=recent",,,Orek Daging sapi dan tempe cabe hijau,https://img-global.cpcdn.com/recipes/26292f619f3aaf97/680x482cq70/orek-daging-sapi-dan-tempe-cabe-hijau-foto-resep-utama.jpg,"[{""Bahan"":""12 potong daging sapi yg sudah di rebus""},{""Bahan"":""1/2 papan tempe""},{""Bahan"":""3 salam""},{""Bahan"":""Secukupnya kecap""},{""Bahan"":""Secukupnya air,garam,gula dan kaldu bubuk""},{""Bahan"":""Bumbu iris :""},{""Bahan"":""3 bawang merah""},{""Bahan"":""1 bawang putih""},{""Bahan"":""6 cabe rawit""},{""Bahan"":""2 cabe hijau""}]","[{""Cara Buat"":""Siapkan bahan\n\nPotong dadu tempe\n\nIris bumbu iris""},{""Cara Buat"":""Goreng tempe sampai coklat\n\nGoreng daging sapi yg sudah di rebus""},{""Cara Buat"":""Tumis bumbu iris sampai matang lalu masukan salam kasih air tambahkan kecap,garam,gula dan kaldu bubuk tes rasa""},{""Cara Buat"":""Lalu masukan tempe dan daging aduk rata masak sampai air menyusut lalu angkat dan sajikan selamat menikmati""}]","[{""Reaksi"":""😋\n 12""},{""Reaksi"":""❤️\n 22""},{""Reaksi"":""👏\n 10""},{""Reaksi"":""👏\n 1""}]",Orek Daging sapi dan tempe cabe hijau,https://cookpad.com/id/resep/16387410-orek-daging-sapi-dan-tempe-cabe-hijau
1684590671-6,"https://cookpad.com/id/cari/tempe,%20daging?event=search.typed_query&order=recent",,,Gulai Tunjang Sapi & Tempe,https://img-global.cpcdn.com/recipes/6e4f839ed1e79421/680x482cq70/gulai-tunjang-sapi-tempe-foto-resep-utama.jpg,"[{""Bahan"":""Bahan utuh""},{""Bahan"":""1/4 kg Tunjang Sapi""},{""Bahan"":""2 Lembar daun salam""},{""Bahan"":""1 sdt ketumbar bubuk""},{""Bahan"":""1 sdt kunyit bubuk""},{""Bahan"":""1 Batang serai geprek""},{""Bahan"":""1 Ruas Lengkuas geprek""},{""Bahan"":""Tempe 1/2 Papan. Dipotong-potong""},{""Bahan"":""Bumbu Halus""},{""Bahan"":""4 Cabe merah besar""},{""Bahan"":""5 Cabe rawit setan""},{""Bahan"":""6 Cabe merah keriting""},{""Bahan"":""4 Siung bawang putih""},{""Bahan"":""4 Siung bawang Merah""},{""Bahan"":""1 buah kemiri, disangrai lebih enak""}]","[{""Cara Buat"":""Bersihkan tunjang sapi. Kemudian rebus sampai lembut, boleh 30 menit atau sampai air menyusut.""},{""Cara Buat"":""Kalau sudah empuk, saya taro di mangkok berisi air suhu normal, kalau sudah tidak panas siap dipotong-potong sesuai selera ya.""},{""Cara Buat"":""Tumis bumbu Halus lalu tambahkan Serai dan Lengkuas geprek.""},{""Cara Buat"":""Aduk aduk hingga harum mewangi, kemudian masukan tempe yang sudah di potong-potong lalu aduk kembali.""},{""Cara Buat"":""Masukan Tunjang, aduk aduk hingga merata kemudian tambahkan air kalau saya 1 gelas boleh ditambah ya.""},{""Cara Buat"":""Aduk aduk kembali, jangan lupa masukan ketumbar dan kunyit bubuk, selain itu masukan garam serta kaldu sapi. Aduk hingga merata.""},{""Cara Buat"":""Masukan santan instan, saya pakai merek kara ya, saya lupa ukurannya tapi yang kecil kok. \n\nAduk aduk terus hingga merata, jangan sampai ada santan yang masih menggumpal.""},{""Cara Buat"":""Tunggu hingga air nya surut supaya lebih kental. Kalau sudah selesai, siap dihidangkan.""}]","[{""Reaksi"":""😋\n 3""},{""Reaksi"":""❤️\n 10""},{""Reaksi"":""👏\n 3""},{""Reaksi"":""❤️\n 1""}]",Gulai Tunjang Sapi & Tempe,https://cookpad.com/id/resep/16473357-gulai-tunjang-sapi-tempe
